timestamp,consent,a_1_student_id,a_2_gender,a_3_class_group,b_1_i_enjoyed_the_course,b_2_classes_started_and_ended_on_time,b_3_participative_learning_environment,b_4_subject_content_delivered_according_to_course_outline_and_my_expectations,b_5_topics_were_clear_and_logically_developed,b_6_developed_my_oral_and_writing_skills,b_7_developed_my_reflective_and_critical_reasoning_skills,b_8_the_assessment_methods_assisted_me_to_learn,b_9_received_relevant_feedback,b_10_read_recommended_readings_and_notes,b_11_used_the_elearning_material_posted,c_1_principles_of_business_intelligence_and_the_dataops_philosophy,c_2_data_engineering_and_data_analytics,c_3_dashboarding_for_business-facing_and_customer-facing_analytics,c_4_regression_and_classification,c_5_clustering_and_association_rule_mining,c_6_serving_ml_models_through_a_restish_api_using_flask_in_python,c_7_time-series_analysis_time-series_forecasting_and_neural_networks,c_8_natural_language_processing,d_1_python_as_a_programming_language,d_2_vs_code_and_pycharm_for_coding_in_python,d_3_r_as_a_programming_language,d_4_r_studio_for_coding_in_r,d_5_jupyter_notebook_for_documenting_data_analytics_and_predictive_modelling_workflows,d_6_git_and_github,d_7_docker_for_containerization,d_8_power_bi_for_data_visualization,d_9_dbeaver_and_datagrip_for_data_management,d_10_postman_for_api_testing,d_11_flask_and_gunicorn_for_serving_ml_models,d_12_joblib_for_serialization_and_deserialization_of_models_as_pickle_files,d_13_slack_for_casual_communication_with_a_data_team,e_1_group_work,e_2_quizzes_at_the_end_of_each_module,e_3_lab_manuals,e_4_required_lab_work_submissions_at_the_end_of_each_module,e_5_labs_that_require_you_to_use_git_to_work_in_a_team_as_opposed_to_working_alone,e_6_labs_that_have_hidden_bonus_marks_or_advanced_level_submissions_for_extra_marks_in_addition_to_the_baseline,e_7_supplementary_videos_to_watch_as_an_additional_explanation_of_a_topic,e_8_supplementary_content_to_read,e_9_lecture_slides_used_during_the_class,e_10_lecture_notes_on_some_of_the_lecture_slides,e_11_the_quality_of_the_lectures_given,e_12_the_separation_of_theory_during_virtual_classes_and_practicals_during_in-person_classes,f_1_In_your_opinion_which_topics_(if_any)_should_be_added_to_the_Business_Intelligence_I_and_II_curriculum,f_2_In_your_opinion_which_topics_(if_any)_should_be_removed_from_the_Business_Intelligence_I_and_II_curriculum,f_3_Write_at_least_two_things_you_liked_about_the_teaching_and_learning_in_this_course,f_4_Write_at_least_one_recommendation_to_improve_the_teaching_and_learning_in_this_course_(for_future_classes),average_course_evaluation_rating,sentiment,average_level_of_learning_attained_rating,average_level_of_skills_and_competencies_rating,average_pedagogical_strategy_effectiveness_rating,absenteeism_percentage,response,text,dominant_topic,topic_prob,vader_sentiment,vader_score,lex_sentiment
06-11-25 12:04,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",55,Male,Group C,4,5,5,5,5,3,4,5,4,2,5,3,3,3,3,4,3,5,3,4,5,2,2,4,5,2,2,3,2,2,2,4,5,5,5,5,5,4,3,2,5,3,2,2,,,"the labs had notebooks where we could learn from, Real life applications",The slides are too bulky making it discouraging to read,4.2727,neutral,3.375,3.0,3.8333,21.74,"  the labs had notebooks where we could learn from, Real life applications The slides are too bulky making it discouraging to read",the labs had notebooks where we could learn from real life applications the slides are too bulky making it discouraging to read,2,0.9354514928265033,negative,-0.4404,neutral
06-11-25 12:04,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",56,Male,Group C,3,3,3,3,4,2,3,2,3,3,3,4,4,3,4,4,2,4,3,3,5,4,5,5,4,5,4,4,4,4,5,4,4,5,4,4,3,4,4,4,5,4,4,5,,,"Timeliness, group work",Less difficult cats,2.9091,negative,3.5,4.3077,4.1667,13.04,"  Timeliness, group work Less difficult cats",timeliness group work less difficult cats,2,0.8603794217090645,negative,-0.2975,negative
06-11-25 12:04,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",57,Male,Group C,5,5,5,5,5,5,5,5,5,5,5,4,3,5,4,3,5,5,5,5,5,5,4,4,5,4,5,4,5,4,5,4,4,5,5,5,5,5,4,4,5,5,4,4,Learning more on postman,,"How to predict stocks
Visualization of data",Using r studio,5.0,positive,4.25,4.5385,4.5833,17.39,"Learning more on postman  How to predict stocks
Visualization of data Using r studio",learning more on postman how to predict stocks visualization of data using r studio,0,0.8328513556653887,neutral,0.0,neutral
06-11-25 12:05,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",58,Female,Group C,3,5,4,5,5,3,4,5,4,4,4,4,4,3,3,4,2,3,1,2,4,3,3,4,5,1,3,1,1,1,1,3,4,3,5,4,4,5,2,1,4,4,3,4,"None, everything is okay",Natural Language Processing,"The lab instructions
The group works
The practical examples used.
The journals",To reduce the content a bit,4.1818,neutral,3.0,2.4615,3.5833,4.35,"None, everything is okay Natural Language Processing The lab instructions
The group works
The practical examples used.
The journals To reduce the content a bit",none everything is okay natural language processing the lab instructions the group works the practical examples used the journals to reduce the content a bit,4,0.9619783842965982,positive,0.2105,positive
06-11-25 12:05,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",59,Male,Group C,5,5,5,5,5,5,5,5,5,5,5,4,4,5,4,5,3,4,3,4,4,3,3,4,5,3,5,3,5,3,3,4,5,5,5,5,5,4,5,4,5,5,5,5,More depth into Power BI,,"Quizzes at the end of each module.
Labs for each module.",Some form of certification after completing the course.,5.0,positive,4.0,3.7692,4.8333,8.7,"More depth into Power BI  Quizzes at the end of each module.
Labs for each module. Some form of certification after completing the course.",more depth into power bi quizzes at the end of each module labs for each module some form of certification after completing the course,5,0.9440469769081906,neutral,0.0,neutral
06-11-25 12:05,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",60,Male,Group C,5,5,5,5,5,4,5,5,5,5,5,4,4,5,4,5,3,5,5,4,4,4,4,4,5,3,3,5,4,3,3,5,5,5,5,5,5,5,5,5,5,5,5,5,None in my opinion,All are perfectly developed in the curriculum,Participative class and involving labs,Shorter documents as slides,4.9091,positive,4.375,3.9231,5.0,17.39,None in my opinion All are perfectly developed in the curriculum Participative class and involving labs Shorter documents as slides,none in my opinion all are perfectly developed in the curriculum participative class and involving labs shorter documents as slides,4,0.9154054609983965,positive,0.6369,neutral
06-11-25 12:06,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",61,Female,Group C,4,5,5,5,5,4,5,5,5,5,5,4,3,4,3,3,3,3,3,4,4,4,4,3,4,3,4,4,3,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,,,"1. Practical Application of Concepts: I liked that the course didn’t just focus on theory but also emphasized hands-on learning. Using real-world datasets and BI tools allowed me to see how concepts like data visualization, dashboards, and reporting apply directly to business decision-making.
2.Interactive Learning Environment: I appreciated how the teaching encouraged interaction through discussions, case studies, and group projects. This approach helped me understand complex topics like data analytics, predictive modeling, and KPIs more effectively because I could learn from both the lecturer and my peers.",,4.8182,positive,3.25,3.6154,5.0,13.04,"  1. Practical Application of Concepts: I liked that the course didn’t just focus on theory but also emphasized hands-on learning. Using real-world datasets and BI tools allowed me to see how concepts like data visualization, dashboards, and reporting apply directly to business decision-making.
2.Interactive Learning Environment: I appreciated how the teaching encouraged interaction through discussions, case studies, and group projects. This approach helped me understand complex topics like data analytics, predictive modeling, and KPIs more effectively because I could learn from both the lecturer and my peers. ",1 practical application of concepts i liked that the course didn t just focus on theory but also emphasized hands on learning using real world datasets and bi tools allowed me to see how concepts like data visualization dashboards and reporting apply directly to business decision making 2 interactive learning environment i appreciated how the teaching encouraged interaction through discussions case studies and group projects this approach helped me understand complex topics like data analytics predictive modeling and kpis more effectively because i could learn from both the lecturer and my peers,0,0.9873167883544135,positive,0.9656,positive
06-11-25 12:06,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",62,Female,Group C,5,5,5,5,5,2,5,4,4,5,5,3,4,5,4,5,3,5,4,3,3,3,3,3,4,4,5,2,2,4,3,3,5,5,5,4,4,5,5,5,5,5,5,5,It's okay,,"The group works
The content",Please the notes are alot and if it's a sitin cat if alot is covered kindly consider open book cats.,4.5455,neutral,4.125,3.2308,4.8333,4.35,"It's okay  The group works
The content Please the notes are alot and if it's a sitin cat if alot is covered kindly consider open book cats.",it s okay the group works the content please the notes are alot and if it s a sitin cat if alot is covered kindly consider open book cats,4,0.93027022211124,positive,0.7506,neutral
06-11-25 12:06,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",63,Male,Group C,4,5,5,5,5,3,5,5,5,5,5,4,4,4,4,4,4,3,2,4,5,3,3,4,5,3,3,3,3,5,3,3,5,5,5,5,5,5,5,5,5,5,5,5,The ones that are there are already enough,,It is very practical. Every topic had a lab.,There is so much content in this unit as a whole and the theory becomes hard to grasp,4.7273,positive,3.625,3.6154,5.0,25.0,The ones that are there are already enough  It is very practical. Every topic had a lab. There is so much content in this unit as a whole and the theory becomes hard to grasp,the ones that are there are already enough it is very practical every topic had a lab there is so much content in this unit as a whole and the theory becomes hard to grasp,1,0.9236615438890792,negative,-0.1027,neutral
06-11-25 12:07,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",64,Female,Group C,5,5,5,5,5,3,5,5,5,3,5,5,4,4,3,5,5,5,4,3,4,3,2,3,4,2,2,1,4,4,3,5,4,5,4,4,4,4,5,4,5,5,5,4,None. The topics that are already there are quite exhaustive and cover pretty much what I thought entailed BI,Regression and classification. The module was quite hard to understand especially the different types of Regression models,"The material was delivered well. Like even though some topics were quite hard to understand the lecturer explained the content well without assuming we knew stuff.
The assignments given were good. Like they were comprehensive enough buy not too stressful to do
",The answers for the quiz should be provided after like we've done them for revision purposes,4.6364,positive,4.375,3.0769,4.4167,0.0,"None. The topics that are already there are quite exhaustive and cover pretty much what I thought entailed BI Regression and classification. The module was quite hard to understand especially the different types of Regression models The material was delivered well. Like even though some topics were quite hard to understand the lecturer explained the content well without assuming we knew stuff.
The assignments given were good. Like they were comprehensive enough buy not too stressful to do
 The answers for the quiz should be provided after like we've done them for revision purposes",none the topics that are already there are quite exhaustive and cover pretty much what i thought entailed bi regression and classification the module was quite hard to understand especially the different types of regression models the material was delivered well like even though some topics were quite hard to understand the lecturer explained the content well without assuming we knew stuff the assignments given were good like they were comprehensive enough buy not too stressful to do the answers for the quiz should be provided after like we ve done them for revision purposes,5,0.9746043873421613,positive,0.9462,positive
06-11-25 12:07,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",65,Male,Group C,3,5,5,5,5,5,5,4,5,5,5,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,,,It was more of practical than theory,To reduce the contents of the notes the pages are too much,4.7273,positive,4.0,4.0769,4.0,8.7,  It was more of practical than theory To reduce the contents of the notes the pages are too much,it was more of practical than theory to reduce the contents of the notes the pages are too much,4,0.860108682464674,neutral,0.0,positive
06-11-25 12:09,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",66,Male,Group C,4,4,4,4,4,3,4,5,5,3,4,5,4,5,4,5,4,5,4,5,5,4,3,5,5,5,5,4,4,4,5,4,4,3,4,3,4,5,5,5,3,3,4,4,data governance,"none , i think all topics are appropriate to this level","The labs were engaging 
The classes were lively
",take away assignments,4.0,neutral,4.5,4.4615,3.9167,17.39,"data governance none , i think all topics are appropriate to this level The labs were engaging 
The classes were lively
 take away assignments",data governance none i think all topics are appropriate to this level the labs were engaging the classes were lively take away assignments,3,0.9353373364391636,positive,0.6486,positive
06-11-25 12:11,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",67,Male,Group C,3,5,4,4,4,5,4,4,4,4,4,3,3,3,3,3,3,3,3,4,4,3,3,4,4,3,4,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,I am content,Null,"It was vast and informative 
It exposed me to very interesting knowledge",Less slides,4.0909,neutral,3.0,3.3846,4.0,17.39,"I am content Null It was vast and informative 
It exposed me to very interesting knowledge Less slides",i am content null it was vast and informative it exposed me to very interesting knowledge less slides,1,0.7291651952071473,positive,0.4005,neutral
06-11-25 12:14,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",68,Male,Group C,4,5,5,5,3,3,4,4,4,5,5,5,5,5,4,5,4,4,4,3,3,2,2,4,3,3,4,3,4,3,3,3,3,4,3,3,3,3,3,3,4,3,3,3,,,Interactive and Engaging,,4.2727,neutral,4.5,3.0769,3.1667,17.39,  Interactive and Engaging ,interactive and engaging,3,0.7215794806061376,positive,0.34,positive
06-11-25 12:17,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",69,Female,Group C,4,5,5,5,5,4,4,4,5,5,5,3,4,3,4,4,3,5,4,3,5,4,5,5,4,3,4,5,4,4,5,5,5,4,5,5,4,5,5,4,5,5,4,5,I feeel like databases and any information concerning databases,none,"I liked that it was more practical it keeps the unit interesting other than learning theory online
I liked that the lecturer had a lot of course work for us that will help boost our grades","I feel like for this unit it should be held in parts of the school where the WIFI is 
stable",4.6364,positive,3.75,4.3077,4.6667,33.33,"I feeel like databases and any information concerning databases none I liked that it was more practical it keeps the unit interesting other than learning theory online
I liked that the lecturer had a lot of course work for us that will help boost our grades I feel like for this unit it should be held in parts of the school where the WIFI is 
stable",i feeel like databases and any information concerning databases none i liked that it was more practical it keeps the unit interesting other than learning theory online i liked that the lecturer had a lot of course work for us that will help boost our grades i feel like for this unit it should be held in parts of the school where the wifi is stable,0,0.96767422111572,positive,0.8637,positive
06-11-25 12:17,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",70,Male,Group C,5,5,5,4,5,5,4,5,4,4,5,5,5,3,4,5,5,5,4,5,5,3,3,4,4,3,4,3,4,5,5,4,5,5,5,4,4,4,5,5,5,5,4,5,I think the course exceeded my expectations and I'm really happy with the topics,None in my opinion,"I loved that most of these concepts were tied down to a real world application 

I also liked that the lecturer created pre-designed labs to help us understand a concept, before attempting it on our own",Breaking down of topics with many slides will help. I think the brain gets drained when we see very many slides on one topic alone,4.6364,positive,4.5,4.0,4.6667,21.74,"I think the course exceeded my expectations and I'm really happy with the topics None in my opinion I loved that most of these concepts were tied down to a real world application 

I also liked that the lecturer created pre-designed labs to help us understand a concept, before attempting it on our own Breaking down of topics with many slides will help. I think the brain gets drained when we see very many slides on one topic alone",i think the course exceeded my expectations and i m really happy with the topics none in my opinion i loved that most of these concepts were tied down to a real world application i also liked that the lecturer created pre designed labs to help us understand a concept before attempting it on our own breaking down of topics with many slides will help i think the brain gets drained when we see very many slides on one topic alone,5,0.9729122338455298,positive,0.9273,positive
06-11-25 12:17,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",71,Male,Group C,4,5,5,5,5,4,5,5,5,5,3,4,4,5,4,4,4,5,5,4,4,3,3,5,4,4,5,3,3,4,4,4,4,4,4,4,4,5,5,5,4,4,4,4,"More labs for Power BI in regard to using DAX Functions and quick measure, Power Query + scripting module, which would be a useful dashboarding skill for aspiring data analysts. More lab explanations on Docker and its practical implementation, with the use of LLMs.","Heavy OLAP cube design (multi-week focus on MOLAP/ROLAP) and Deep theoretical proofs in data warehousing (formal normalisation proofs, algorithmic complexity proofs) and technologies like Apache Kafka.","Clear and structured presentation of complex information, making it easier to understand key concepts and data.
","More Interactive classes with an emphasis on visual aids to explain complex topics, e.g., videos, Case studies, and real-life applications of the technologies and tools, and their relevance. Practical focus on real-world applications and strategic insights, which helps connect theory to actionable outcomes.",4.6364,positive,4.375,3.8462,4.25,17.39,"More labs for Power BI in regard to using DAX Functions and quick measure, Power Query + scripting module, which would be a useful dashboarding skill for aspiring data analysts. More lab explanations on Docker and its practical implementation, with the use of LLMs. Heavy OLAP cube design (multi-week focus on MOLAP/ROLAP) and Deep theoretical proofs in data warehousing (formal normalisation proofs, algorithmic complexity proofs) and technologies like Apache Kafka. Clear and structured presentation of complex information, making it easier to understand key concepts and data.
 More Interactive classes with an emphasis on visual aids to explain complex topics, e.g., videos, Case studies, and real-life applications of the technologies and tools, and their relevance. Practical focus on real-world applications and strategic insights, which helps connect theory to actionable outcomes.",more labs for power bi in regard to using dax functions and quick measure power query scripting module which would be a useful dashboarding skill for aspiring data analysts more lab explanations on docker and its practical implementation with the use of llms heavy olap cube design multi week focus on molap rolap and deep theoretical proofs in data warehousing formal normalisation proofs algorithmic complexity proofs and technologies like apache kafka clear and structured presentation of complex information making it easier to understand key concepts and data more interactive classes with an emphasis on visual aids to explain complex topics e g videos case studies and real life applications of the technologies and tools and their relevance practical focus on real world applications and strategic insights which helps connect theory to actionable outcomes,0,0.9876645708539431,positive,0.9081,positive
06-11-25 12:18,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",72,Female,Group C,5,5,5,4,5,4,5,5,4,4,3,4,4,3,4,3,3,4,4,4,5,3,3,4,4,3,4,3,3,4,4,3,5,4,5,5,4,4,4,4,5,5,4,5,I think I'm satisfied with the curriculum,,"The videos we watched explaining how some of the concepts we learn are implemented in the real world
I also liked the topic on time series forecasting, and the use case we focused on: the stock market.","For topics with large content, it would be better to break down the slides. Reading notes from more than 200 slides can be daunting mentally.",4.4545,neutral,3.625,3.6154,4.5,13.04,"I think I'm satisfied with the curriculum  The videos we watched explaining how some of the concepts we learn are implemented in the real world
I also liked the topic on time series forecasting, and the use case we focused on: the stock market. For topics with large content, it would be better to break down the slides. Reading notes from more than 200 slides can be daunting mentally.",i think i m satisfied with the curriculum the videos we watched explaining how some of the concepts we learn are implemented in the real world i also liked the topic on time series forecasting and the use case we focused on the stock market for topics with large content it would be better to break down the slides reading notes from more than 200 slides can be daunting mentally,2,0.43845268882215466,positive,0.8779,positive
06-11-25 12:19,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",73,Male,Group C,4,4,5,5,5,4,5,4,5,4,5,3,3,3,3,3,3,4,3,5,3,2,2,2,3,2,3,3,2,2,2,1,4,4,3,3,4,3,5,4,5,5,5,4,Data Science if it were to be condensed into a singular topic,,"1. The lecturer was quite graceful in explaining different topics and the required lab work.
2. The lab work was a bit hectic. Trying to go through each module while simultaneously covering theoretical practices was difficult.",Lab submissions should be made a little easier for the next groups.,4.5455,neutral,3.125,2.4615,4.0833,8.7,"Data Science if it were to be condensed into a singular topic  1. The lecturer was quite graceful in explaining different topics and the required lab work.
2. The lab work was a bit hectic. Trying to go through each module while simultaneously covering theoretical practices was difficult. Lab submissions should be made a little easier for the next groups.",data science if it were to be condensed into a singular topic 1 the lecturer was quite graceful in explaining different topics and the required lab work 2 the lab work was a bit hectic trying to go through each module while simultaneously covering theoretical practices was difficult lab submissions should be made a little easier for the next groups,4,0.9720782549370871,positive,0.5106,negative
06-11-25 12:19,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",74,Female,Group C,2,4,5,4,5,4,4,5,4,4,4,3,3,3,2,3,4,4,2,3,3,4,4,2,3,2,3,2,2,2,2,3,4,5,4,5,3,3,4,3,5,5,4,4,,,I liked that the lecturer would stop during the lecture and ask questions to the students. I also liked that we had quizzes at the end of each module.,,4.0909,neutral,3.0,2.6923,4.0833,17.39,  I liked that the lecturer would stop during the lecture and ask questions to the students. I also liked that we had quizzes at the end of each module. ,i liked that the lecturer would stop during the lecture and ask questions to the students i also liked that we had quizzes at the end of each module,2,0.9475972274769671,positive,0.5267,positive
06-11-25 12:26,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",75,Male,Group C,4,5,4,5,5,3,3,5,4,2,4,1,3,2,3,4,4,4,3,4,5,3,5,3,5,1,3,2,2,2,3,3,5,5,3,4,4,1,1,3,2,2,4,5,"A separate application topic that links all the topics to real life jobs, rather than the end of every topic or in-between.Should not be examinable but should give the learner a more focused topic on how a topic can be used outside learning (reducing forgetfulness)",,"1. Having the online class as the teaching class and the physical class as the practical class. (Helps enhanced understanding since any problem would be instantly helped and you usually repeat what you said in the online class as you show it practically)
2. The labs were a good source of understanding","Less slides, a manageable amount for reading for exams should probably be released at the end of the semester",4.0,neutral,3.0,3.1538,3.25,21.74,"A separate application topic that links all the topics to real life jobs, rather than the end of every topic or in-between.Should not be examinable but should give the learner a more focused topic on how a topic can be used outside learning (reducing forgetfulness)  1. Having the online class as the teaching class and the physical class as the practical class. (Helps enhanced understanding since any problem would be instantly helped and you usually repeat what you said in the online class as you show it practically)
2. The labs were a good source of understanding Less slides, a manageable amount for reading for exams should probably be released at the end of the semester",a separate application topic that links all the topics to real life jobs rather than the end of every topic or in between should not be examinable but should give the learner a more focused topic on how a topic can be used outside learning reducing forgetfulness 1 having the online class as the teaching class and the physical class as the practical class helps enhanced understanding since any problem would be instantly helped and you usually repeat what you said in the online class as you show it practically 2 the labs were a good source of understanding less slides a manageable amount for reading for exams should probably be released at the end of the semester,5,0.9821949289846745,positive,0.8196,neutral
06-11-25 12:32,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",76,Male,Group C,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,4,2,3,3,3,3,3,3,3,4,3,3,3,3,3,3,4,4,4,4,4,3,3,4,4,4,4,None in mind,None in mind,The lab exposure,None to comment,3.0,negative,3.125,3.0769,3.75,0.0,None in mind None in mind The lab exposure None to comment,none in mind none in mind the lab exposure none to comment,4,0.83294861036711,neutral,0.0,neutral
06-11-25 12:36,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",77,Male,Group A,4,5,4,5,3,4,5,3,4,5,5,5,3,2,2,4,3,5,5,4,5,2,4,5,5,2,1,1,4,4,1,5,5,5,5,5,5,5,1,1,5,4,5,4,"Automation, Cybersecurity, ethics, data privacy, Convolutional neural network, Machine Learning, Penetration Testing","Relational Database, Non relational Database","The Quizs, The Coding part","Reduce the Notes Pleaaseeee!!!!! A lot of Content 
you can imagine 200-300 slides to read, this is a bit much 

Also To Teach us how code or explain the Lab submission Requirement 
",4.2727,neutral,3.625,3.3077,4.1667,0.0,"Automation, Cybersecurity, ethics, data privacy, Convolutional neural network, Machine Learning, Penetration Testing Relational Database, Non relational Database The Quizs, The Coding part Reduce the Notes Pleaaseeee!!!!! A lot of Content 
you can imagine 200-300 slides to read, this is a bit much 

Also To Teach us how code or explain the Lab submission Requirement 
",automation cybersecurity ethics data privacy convolutional neural network machine learning penetration testing relational database non relational database the quizs the coding part reduce the notes pleaaseeee a lot of content you can imagine 200 300 slides to read this is a bit much also to teach us how code or explain the lab submission requirement,2,0.9701409550122689,neutral,0.0,neutral
06-11-25 13:00,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",78,Male,Group C,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,Advanced Querying and Data Modeling,,"Hands-on, Practical Learning, Clear Guidance and Structured Content",Include more real-world case studies or industry-based projects,5.0,positive,5.0,5.0,5.0,8.7,"Advanced Querying and Data Modeling  Hands-on, Practical Learning, Clear Guidance and Structured Content Include more real-world case studies or industry-based projects",advanced querying and data modeling hands on practical learning clear guidance and structured content include more real world case studies or industry based projects,0,0.9581008893622027,positive,0.5574,positive
06-11-25 13:01,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",79,Female,Group C,3,4,4,4,3,3,4,4,3,3,4,4,3,2,3,4,3,3,3,3,4,3,3,2,4,4,4,3,3,3,3,5,5,4,3,4,5,5,3,3,3,3,3,4,Not any I know of,"None, all seem relevant for now",I liked the group work and the github collaborations for lab assignment,The number of slides tends to feel very overhwhelming.,3.5455,negative,3.125,3.3846,3.75,13.04,"Not any I know of None, all seem relevant for now I liked the group work and the github collaborations for lab assignment The number of slides tends to feel very overhwhelming.",not any i know of none all seem relevant for now i liked the group work and the github collaborations for lab assignment the number of slides tends to feel very overhwhelming,2,0.8055984811881882,positive,0.4767,positive
06-11-25 13:07,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",80,Female,Group C,4,4,4,5,5,4,3,4,4,3,4,5,4,4,4,3,4,3,3,3,4,4,3,4,4,3,5,3,3,3,3,4,5,5,5,3,4,4,3,3,4,4,3,4,None from me,The curriculum is okay,Group work and assignments,None from me,4.0,neutral,3.75,3.5385,3.9167,21.74,None from me The curriculum is okay Group work and assignments None from me,none from me the curriculum is okay group work and assignments none from me,4,0.9071246224738062,positive,0.2263,neutral
06-11-25 13:19,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",81,Female,Group C,4,5,5,5,5,5,4,5,4,4,5,5,4,3,3,4,3,3,3,3,3,5,5,4,5,4,5,4,4,4,3,5,5,5,5,5,5,5,5,5,5,5,5,5,AI,Forecasting,The many course materials and coursework that helped deepen understanding,,4.6364,positive,3.5,4.1538,5.0,17.39,AI Forecasting The many course materials and coursework that helped deepen understanding ,ai forecasting the many course materials and coursework that helped deepen understanding,1,0.880285044389722,neutral,0.0,neutral
07-11-25 12:21,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",82,Male,Group B,5,5,5,5,5,3,5,3,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,4,5,3,5,5,5,5,5,3,5,4,5,5,4,5,5,4,5,5,5,5,,No,Practical Application in NVDIA stock,.,4.6364,positive,4.875,4.6154,4.75,25.0, No Practical Application in NVDIA stock .,no practical application in nvdia stock,5,0.8325972665459829,negative,-0.296,positive
07-11-25 12:22,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",83,Male,Group B,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,3,2,2,3,2,3,3,3,2,2,2,3,3,3,3,3,3,3,3,2,3,3,3,I think everything was covered,,"The lec planned his lessons really well 
The notes were descriptive enough to understand the unit",Maybe try lessen some of the notes.,2.9091,negative,3.0,2.3846,2.9167,10.0,"I think everything was covered  The lec planned his lessons really well 
The notes were descriptive enough to understand the unit Maybe try lessen some of the notes.",i think everything was covered the lec planned his lessons really well the notes were descriptive enough to understand the unit maybe try lessen some of the notes,1,0.9237373365869954,positive,0.3384,positive
07-11-25 12:22,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",84,Male,Group B,4,5,5,5,5,4,4,5,5,4,5,4,5,5,5,4,5,5,4,3,4,4,4,3,5,5,4,4,4,3,3,4,5,5,5,5,5,5,5,5,5,5,5,5,none,none,content delivery / further reading documents,none as for now,4.6364,positive,4.625,3.8462,5.0,30.0,none none content delivery / further reading documents none as for now,none none content delivery further reading documents none as for now,4,0.8607273670577448,neutral,0.0,neutral
07-11-25 12:23,"I CONSENT to my feedback being analyzed and used for educational and research purposes, provided that all data is fully anonymized.",85,Male,Group B,3,5,3,5,3,5,3,5,5,3,3,4,3,4,4,4,4,4,4,5,4,5,5,5,5,3,5,2,2,2,2,4,3,3,3,3,3,3,3,3,3,3,4,3,No idea,No idea,"Lab work
data analysis
docker,apis",Less assignments makes the unit hectic,3.9091,neutral,3.875,3.7692,3.0833,35.0,"No idea No idea Lab work
data analysis
docker,apis Less assignments makes the unit hectic",no idea no idea lab work data analysis docker apis less assignments makes the unit hectic,0,0.9440271904244047,negative,-0.5267,neutral
